epoch,accuracy,loss,val_accuracy,val_loss
0,0.746522068977356,0.8606305718421936,0.8351151347160339,0.4861076772212982
1,0.8601378202438354,0.4145011305809021,0.8808733820915222,0.34073126316070557
2,0.8792855143547058,0.34541356563568115,0.897318959236145,0.3091849088668823
3,0.8916792273521423,0.3074674904346466,0.8966279625892639,0.30560004711151123
4,0.8979189395904541,0.2841598689556122,0.8999447226524353,0.2890723645687103
5,0.9054100513458252,0.2674432694911957,0.9191542267799377,0.22902077436447144
6,0.9112383723258972,0.2498621940612793,0.9191542267799377,0.238214373588562
7,0.915009617805481,0.23678246140480042,0.9159756898880005,0.2330787032842636
8,0.9187294244766235,0.22219495475292206,0.9184632301330566,0.23008719086647034
